<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
LKOH;D;20170907;000000;2915;2919;2876;2876;554329;0
LKOH;D;20170908;000000;2887.5;2928;2884;2925;535898;0
LKOH;D;20170911;000000;2931;2939;2906.5;2909;463153;0
LKOH;D;20170912;000000;2913;2965;2913;2961.5;455251;0
LKOH;D;20170913;000000;2961.5;2975;2938;2938;809541;0
LKOH;D;20170914;000000;2940;2983;2926.5;2970;693934;0
LKOH;D;20170915;000000;2966;2995.5;2950;2978.5;1095633;0
LKOH;D;20170918;000000;2986;3048;2975;3032.5;1399657;0
LKOH;D;20170919;000000;3025;3060;3016;3025;626204;0
LKOH;D;20170920;000000;3022;3030;2975;2985;882295;0
LKOH;D;20170921;000000;2996.5;3018.5;2987;2991.5;871434;0
LKOH;D;20170922;000000;2994;2994;2948;2970;779297;0
LKOH;D;20170925;000000;2977;3041;2962.5;3039.5;818676;0
LKOH;D;20170926;000000;3047;3065.5;3017;3022;664068;0
LKOH;D;20170927;000000;3020;3065;3019.5;3064.5;558882;0
LKOH;D;20170928;000000;3060;3085;3050;3065;547322;0
LKOH;D;20170929;000000;3055.5;3072.5;3049.5;3064;430627;0
LKOH;D;20171002;000000;3064;3068;3025;3044.5;403613;0
LKOH;D;20171003;000000;3042;3058;3031;3054;391559;0
LKOH;D;20171004;000000;3045;3054;3035;3038.5;418492;0
LKOH;D;20171005;000000;3032.5;3064;3032.5;3054;451583;0
LKOH;D;20171006;000000;3052.5;3075.5;3052.5;3060;436330;0
LKOH;D;20171009;000000;3060;3069.5;3039.5;3052.5;427875;0
LKOH;D;20171010;000000;3053.5;3053.5;3007;3037.5;539005;0
LKOH;D;20171011;000000;3042;3059;3036;3040;409609;0
LKOH;D;20171012;000000;3040.5;3046;3016.5;3035;233850;0
LKOH;D;20171013;000000;3040;3040;3009;3018;479870;0
LKOH;D;20171016;000000;3033.5;3033.5;3002;3020;425762;0
LKOH;D;20171017;000000;3023.5;3028;2977;3003;547548;0
LKOH;D;20171018;000000;3008;3021.5;2997;3011;406363;0
LKOH;D;20171019;000000;3018.5;3018.5;2975.5;2985;419568;0
LKOH;D;20171020;000000;2994;3007;2980.5;2994;427034;0
LKOH;D;20171023;000000;3000.5;3008;2983;2997;394546;0
LKOH;D;20171024;000000;2995;3026;2995;3018;338777;0
LKOH;D;20171025;000000;3029;3046;3005;3005;622707;0
LKOH;D;20171026;000000;3005;3025;2990.5;2996;523980;0
LKOH;D;20171027;000000;3009.5;3067;3009.5;3064.5;723515;0
LKOH;D;20171030;000000;3067.5;3097.5;3041;3058;819778;0
LKOH;D;20171031;000000;3063.5;3134;3060;3096;1026700;0
LKOH;D;20171101;000000;3110;3157;3101.5;3144.5;733533;0
LKOH;D;20171102;000000;3142;3150;3125;3150;386101;0
LKOH;D;20171103;000000;3155;3203;3155;3168.5;633299;0
LKOH;D;20171107;000000;3211;3365;3210;3325;1602026;0
LKOH;D;20171108;000000;3317;3386;3311;3336;606331;0
LKOH;D;20171109;000000;3346;3373;3286;3368;872736;0
LKOH;D;20171110;000000;3361.5;3368;3322;3344.5;569553;0
LKOH;D;20171113;000000;3344.5;3415;3323.5;3326;878871;0
LKOH;D;20171114;000000;3318.5;3359;3305;3325;878920;0
LKOH;D;20171115;000000;3322;3330;3276.5;3296;604362;0
LKOH;D;20171116;000000;3325.5;3368;3289;3304;582493;0
LKOH;D;20171117;000000;3293.5;3360;3293;3304.5;331874;0
LKOH;D;20171120;000000;3296.5;3316.5;3262.5;3281;226458;0
LKOH;D;20171121;000000;3290;3327.5;3279.5;3319.5;361075;0
LKOH;D;20171122;000000;3330;3369;3311.5;3369;471462;0
LKOH;D;20171123;000000;3374.5;3380;3334.5;3380;341392;0
LKOH;D;20171124;000000;3388;3420;3371.5;3395;355911;0
LKOH;D;20171127;000000;3389.5;3413.5;3353.5;3365;396195;0
LKOH;D;20171128;000000;3368.5;3370;3298.5;3343;495486;0
LKOH;D;20171129;000000;3342;3345;3271;3308.5;683420;0
LKOH;D;20171130;000000;3305.5;3335;3262.5;3292.5;783625;0
LKOH;D;20171201;000000;3290;3353;3267;3344;398612;0
LKOH;D;20171204;000000;3344;3392.5;3303.5;3390.5;612226;0
LKOH;D;20171205;000000;3378;3405;3352;3403;413929;0
LKOH;D;20171206;000000;3390;3403.5;3372;3403;442898;0
LKOH;D;20171207;000000;3390;3396;3360;3374.5;421846;0
LKOH;D;20171208;000000;3374.5;3393;3370.5;3388.5;377371;0
LKOH;D;20171211;000000;3395;3440;3390;3432.5;604251;0
LKOH;D;20171212;000000;3445;3473.5;3426.5;3473.5;509866;0
LKOH;D;20171213;000000;3463;3467.5;3440.5;3458;326642;0
LKOH;D;20171214;000000;3452;3467.5;3424;3453.5;364791;0
LKOH;D;20171215;000000;3447;3457;3391.5;3420;758576;0
LKOH;D;20171218;000000;3420;3445.5;3362.5;3395.5;404964;0
LKOH;D;20171219;000000;3400.5;3421.5;3371.5;3402;424432;0
LKOH;D;20171220;000000;3408;3419;3373;3373;535501;0
LKOH;D;20171221;000000;3311;3332.5;3285;3332.5;711628;0
LKOH;D;20171222;000000;3332.5;3356;3318;3347;210614;0
LKOH;D;20171225;000000;3350.5;3359.5;3320;3320;96715;0
LKOH;D;20171226;000000;3315;3324.5;3283.5;3288;148820;0
LKOH;D;20171227;000000;3297;3312;3269;3283.5;651458;0
LKOH;D;20171228;000000;3283.5;3317;3262.5;3317;229654;0
LKOH;D;20171229;000000;3308;3334.5;3278.5;3334.5;286272;0
LKOH;D;20180103;000000;3340;3421.5;3340;3421.5;395934;0
LKOH;D;20180104;000000;3428;3501;3392.5;3501;702060;0
LKOH;D;20180105;000000;3499.5;3569.5;3491;3569.5;597634;0
LKOH;D;20180109;000000;3575;3647.5;3575;3628.5;852342;0
LKOH;D;20180110;000000;3640;3649;3594.5;3641;1025327;0
LKOH;D;20180111;000000;3644.5;3689.5;3610;3687.5;665221;0
LKOH;D;20180112;000000;3677;3942;3650;3908;2678400;0
LKOH;D;20180115;000000;3932;3985;3876.5;3876.5;928147;0
LKOH;D;20180116;000000;3887;3897;3767.5;3862;1158201;0
LKOH;D;20180117;000000;3846.5;3868.5;3811;3851.5;808217;0
LKOH;D;20180118;000000;3866;3890;3842.5;3855;979560;0
LKOH;D;20180119;000000;3850;3885.5;3801;3825.5;662931;0
LKOH;D;20180122;000000;3830;3871;3812;3870;611168;0
LKOH;D;20180123;000000;3870;3870;3791;3841.5;828465;0
LKOH;D;20180124;000000;3841;3852.5;3808;3850;524751;0
LKOH;D;20180125;000000;3860;3860;3808;3825;1089571;0
LKOH;D;20180126;000000;3824.5;3828;3780.5;3821;628670;0
LKOH;D;20180129;000000;3825;3830.5;3759;3778;727704;0
LKOH;D;20180130;000000;3753;3816;3703;3713;827378;0
LKOH;D;20180131;000000;3700;3759;3697;3728;1036121;0
LKOH;D;20180201;000000;3733;3762.5;3722.5;3760.5;506782;0
LKOH;D;20180202;000000;3754;3798;3741;3797;692059;0
LKOH;D;20180205;000000;3770;3787.5;3746;3752;724635;0
LKOH;D;20180206;000000;3677;3718;3611.5;3655.5;1801395;0
LKOH;D;20180207;000000;3686.5;3754;3675;3735;862033;0
LKOH;D;20180208;000000;3715.5;3750.5;3681;3686;1006162;0
LKOH;D;20180209;000000;3650;3679.5;3615;3617.5;1284861;0
LKOH;D;20180212;000000;3639;3682.5;3621;3656.5;746034;0
LKOH;D;20180213;000000;3662.5;3737;3650;3729.5;830901;0
LKOH;D;20180214;000000;3735;3751.5;3685;3709;680598;0
LKOH;D;20180215;000000;3735;3767;3726.5;3730;850067;0
LKOH;D;20180216;000000;3745;3819;3735;3751;795779;0
LKOH;D;20180219;000000;3755;3778;3705.5;3715;394167;0
LKOH;D;20180220;000000;3711;3744;3686.5;3744;362064;0
LKOH;D;20180221;000000;3732;3819;3731.5;3808.5;584030;0
LKOH;D;20180222;000000;3795;3836;3772;3836;772462;0
LKOH;D;20180226;000000;3870;3899;3814;3839.5;681081;0
LKOH;D;20180227;000000;3835;3855.5;3786;3838.5;659167;0
LKOH;D;20180228;000000;3817.5;3832.5;3775;3776.5;793371;0
LKOH;D;20180301;000000;3767.5;3790;3741;3754;580995;0
LKOH;D;20180302;000000;3749.5;3769;3675.5;3749.5;562008;0
LKOH;D;20180305;000000;3752.5;3786;3726.5;3730;374161;0
LKOH;D;20180306;000000;3740.5;3766;3727.5;3744;645004;0
LKOH;D;20180307;000000;3725;3726;3690;3721;677931;0
LKOH;D;20180309;000000;3710;3789;3706;3789;325236;0
LKOH;D;20180312;000000;3785;3794;3740;3770;373705;0
LKOH;D;20180313;000000;3767;3776;3742;3773;507869;0
LKOH;D;20180314;000000;3757.5;3776;3735;3742;502987;0
LKOH;D;20180315;000000;3743.5;3800;3718.5;3800;943034;0
LKOH;D;20180316;000000;3798;3874.5;3773.5;3874.5;1187540;0
LKOH;D;20180319;000000;3873.5;3880;3807.5;3815;582051;0
LKOH;D;20180320;000000;3827.5;3869.5;3792;3860;745211;0
LKOH;D;20180321;000000;3865;3937;3849;3874;783536;0
LKOH;D;20180322;000000;3889.5;3903;3829;3857;606156;0
LKOH;D;20180323;000000;3838;3915;3818;3874.5;1101805;0
LKOH;D;20180326;000000;3875;3889;3800;3800;638825;0
LKOH;D;20180327;000000;3831;3909;3820;3878;889949;0
LKOH;D;20180328;000000;3858;3947;3850.5;3927;710820;0
LKOH;D;20180329;000000;3936.5;3991.5;3916.5;3991.5;861187;0
LKOH;D;20180330;000000;3988;4004;3961;3961;265745;0
LKOH;D;20180402;000000;3963.5;4005;3955.5;3955.5;434373;0
LKOH;D;20180403;000000;3960;3975;3920.5;3951;460652;0
LKOH;D;20180404;000000;3945;3966;3897;3939;644640;0
LKOH;D;20180405;000000;3940.5;3990;3940.5;3990;617054;0
LKOH;D;20180406;000000;3967.5;3972.5;3918.5;3939;570606;0
LKOH;D;20180409;000000;3919.5;3920.5;3532.5;3620;2908801;0
LKOH;D;20180410;000000;3646.5;3935;3621;3900;2183915;0
LKOH;D;20180411;000000;3872;4077;3865;4070;2053395;0
LKOH;D;20180412;000000;4077;4098;3944.5;3979;1184424;0
LKOH;D;20180413;000000;3990;3990;3882.5;3902;1187189;0
LKOH;D;20180416;000000;3877;3935.5;3851.5;3892;755970;0
LKOH;D;20180417;000000;3912.5;3951;3905;3940;1015039;0
LKOH;D;20180418;000000;3935.5;4033.5;3927.5;4030;1087745;0
LKOH;D;20180419;000000;4030;4056;3994;4015;705236;0
LKOH;D;20180420;000000;4008;4029;3965;3985;433760;0
LKOH;D;20180423;000000;3981.5;4019;3933;3974;819372;0
LKOH;D;20180424;000000;4000.5;4063;3980;3999.5;732044;0
LKOH;D;20180425;000000;3973.5;4029;3950.5;4029;506747;0
LKOH;D;20180426;000000;4029.5;4157;4016.5;4140;957780;0
LKOH;D;20180427;000000;4140.5;4215;4140.5;4212;796268;0
LKOH;D;20180428;000000;4202;4202;4170;4178.5;84288;0
LKOH;D;20180430;000000;4171;4243;4156.5;4156.5;537010;0
LKOH;D;20180502;000000;4155;4206;4141;4141;578521;0
LKOH;D;20180503;000000;4137.5;4160.5;4068;4068;712980;0
LKOH;D;20180504;000000;4089.5;4128;4080.5;4108;560144;0
LKOH;D;20180507;000000;4111;4176;4111;4121;298539;0
LKOH;D;20180508;000000;4110.5;4180;4086.5;4180;693559;0
LKOH;D;20180510;000000;4225;4288;4209.5;4235;903164;0
LKOH;D;20180511;000000;4250;4383;4236;4383;950563;0
LKOH;D;20180514;000000;4372.5;4407.5;4322.5;4407.5;814988;0
LKOH;D;20180515;000000;4379.5;4404;4355;4392;862316;0
LKOH;D;20180516;000000;4380;4418;4347.5;4410;759144;0
LKOH;D;20180517;000000;4409;4430.5;4354;4354;672983;0
LKOH;D;20180518;000000;4364;4450;4354.5;4450;765743;0
LKOH;D;20180521;000000;4449;4453.5;4398.5;4398.5;498242;0
LKOH;D;20180522;000000;4407.5;4414.5;4337;4360;750105;0
LKOH;D;20180523;000000;4338.5;4338.5;4251.5;4263;790126;0
LKOH;D;20180524;000000;4283;4298.5;4230;4230;566530;0
LKOH;D;20180525;000000;4246;4281.5;4206;4248;767247;0
LKOH;D;20180528;000000;4253.5;4300.5;4217;4290;301323;0
LKOH;D;20180529;000000;4292;4298.5;4163;4224;839253;0
LKOH;D;20180530;000000;4224;4268;4181.5;4246.5;695454;0
LKOH;D;20180531;000000;4255;4262;4157.5;4209;1514571;0
LKOH;D;20180601;000000;4210;4258;4180.5;4205.5;750947;0
LKOH;D;20180604;000000;4224.5;4304.5;4224.5;4299;747686;0
LKOH;D;20180605;000000;4297.5;4313.5;4248.5;4278;1061259;0
LKOH;D;20180606;000000;4285;4285;4212.5;4264.5;524848;0
LKOH;D;20180607;000000;4270;4292;4250;4250;518073;0
LKOH;D;20180608;000000;4235;4282.5;4159.5;4159.5;939857;0
LKOH;D;20180609;000000;4172.5;4198;4168.5;4191;54043;0
LKOH;D;20180611;000000;4194;4199.5;4140;4159.5;301390;0
LKOH;D;20180613;000000;4181.5;4208.5;4140;4140;778022;0
LKOH;D;20180614;000000;4120;4136;4083;4090;565773;0
LKOH;D;20180615;000000;4102.5;4137;4053;4055;1592602;0
LKOH;D;20180618;000000;4039;4082;4018;4045.5;576993;0
LKOH;D;20180619;000000;4035;4108.5;4006;4091;834287;0
LKOH;D;20180620;000000;4100;4161.5;4097.5;4132;793363;0
LKOH;D;20180621;000000;4138.5;4171.5;4117.5;4135;693440;0
LKOH;D;20180622;000000;4155;4189;4125;4125;673234;0
LKOH;D;20180625;000000;4110;4167.5;4110;4140;489461;0
LKOH;D;20180626;000000;4151;4173;4128;4154;420499;0
LKOH;D;20180627;000000;4173.5;4259;4172;4222;593532;0
LKOH;D;20180628;000000;4220;4272;4212.5;4230.5;678883;0
LKOH;D;20180629;000000;4255;4355;4250.5;4350;1011525;0
LKOH;D;20180702;000000;4335;4401;4319.5;4376;854184;0
LKOH;D;20180703;000000;4366;4393;4322;4325;549601;0
LKOH;D;20180704;000000;4335;4349.5;4326.5;4334.5;152697;0
LKOH;D;20180705;000000;4331;4462;4326;4462;693251;0
LKOH;D;20180706;000000;4452;4452;4351.5;4415.5;741241;0
LKOH;D;20180709;000000;4406;4460;4406;4452;656440;0
LKOH;D;20180710;000000;4369;4409.5;4336;4355;1019915;0
LKOH;D;20180711;000000;4346;4350;4280;4280;595247;0
LKOH;D;20180712;000000;4272;4302.5;4223;4236;706179;0
LKOH;D;20180713;000000;4231.5;4333.5;4231.5;4319;560147;0
LKOH;D;20180716;000000;4320;4347;4265;4300.5;460429;0
LKOH;D;20180717;000000;4287.5;4287.5;4200;4262.5;564322;0
LKOH;D;20180718;000000;4269;4308.5;4240;4299;605500;0
LKOH;D;20180719;000000;4295;4334;4269.5;4334;577713;0
LKOH;D;20180720;000000;4341.5;4357.5;4286;4300;583727;0
LKOH;D;20180723;000000;4295;4382.5;4276.5;4340;441943;0
LKOH;D;20180724;000000;4360;4360;4317.5;4322;335070;0
LKOH;D;20180725;000000;4313;4396;4305;4385;473223;0
LKOH;D;20180726;000000;4400;4421;4387.5;4420;526688;0
LKOH;D;20180727;000000;4417.5;4426;4383;4425;359062;0
LKOH;D;20180730;000000;4400.5;4430;4370.5;4410;446564;0
LKOH;D;20180731;000000;4400.5;4488;4377.5;4451.5;804159;0
LKOH;D;20180801;000000;4460;4509;4454.5;4494;513113;0
LKOH;D;20180802;000000;4480;4527;4478;4501.5;442911;0
LKOH;D;20180803;000000;4494.5;4529;4467.5;4499.5;479872;0
LKOH;D;20180806;000000;4500;4517;4450;4479;410588;0
LKOH;D;20180807;000000;4479.5;4539;4472;4520;428396;0
LKOH;D;20180808;000000;4520;4525;4448;4499;536737;0
LKOH;D;20180809;000000;4490;4598;4490;4598;703235;0
LKOH;D;20180810;000000;4594;4648;4546;4577;672844;0
LKOH;D;20180813;000000;4560;4601.5;4521.5;4541;728393;0
LKOH;D;20180814;000000;4560;4579;4452.5;4460;755229;0
LKOH;D;20180815;000000;4448;4465;4361.5;4428.5;886845;0
LKOH;D;20180816;000000;4428;4440;4351.5;4396;435882;0
LKOH;D;20180817;000000;4382;4418;4358;4375;435110;0
LKOH;D;20180820;000000;4395;4425;4370;4386;268812;0
LKOH;D;20180821;000000;4395;4466.5;4353;4465;511221;0
LKOH;D;20180822;000000;4472;4512.5;4449;4512.5;507810;0
LKOH;D;20180823;000000;4515;4541;4421;4450;656777;0
LKOH;D;20180824;000000;4450;4531.5;4423;4500.5;629549;0
LKOH;D;20180827;000000;4502;4577;4492;4577;249917;0
LKOH;D;20180828;000000;4580.5;4598;4545;4587.5;405787;0
LKOH;D;20180829;000000;4590;4687.5;4585;4638.5;641159;0
LKOH;D;20180830;000000;4663;4738;4640.5;4702;687858;0
LKOH;D;20180831;000000;4695;4719.5;4663;4700.5;711666;0
LKOH;D;20180903;000000;4698;4749;4685.5;4728;287508;0
LKOH;D;20180904;000000;4747;4762.5;4704.5;4717;352050;0
LKOH;D;20180905;000000;4704;4710.5;4637;4637;529456;0
LKOH;D;20180906;000000;4628;4650;4594;4610.5;581929;0
LKOH;D;20180907;000000;4620;4649;4547;4623;603403;0
LKOH;D;20180910;000000;4648.5;4715;4643;4688.5;413242;0
LKOH;D;20180911;000000;4677;4746.5;4665.5;4706.5;766622;0
LKOH;D;20180912;000000;4705;4744.5;4622.5;4622.5;587167;0
LKOH;D;20180913;000000;4621;4688.5;4608;4659;588717;0
LKOH;D;20180914;000000;4650;4670;4603;4604;442226;0
LKOH;D;20180917;000000;4619;4643;4572;4631;454385;0
LKOH;D;20180918;000000;4630;4697;4601.5;4685;698734;0
LKOH;D;20180919;000000;4692;4726.5;4673.5;4719;609508;0
LKOH;D;20180920;000000;4709.5;4735;4676.5;4701;1677197;0
LKOH;D;20180921;000000;4686.5;4755;4678.5;4737.5;1411763;0
LKOH;D;20180924;000000;4747;4798;4724.5;4780;615869;0
LKOH;D;20180925;000000;4800;4900;4780;4900;721203;0
LKOH;D;20180926;000000;4899;4908.5;4777;4828.5;934054;0
LKOH;D;20180927;000000;4821;4952.5;4813;4952;1133318;0
LKOH;D;20180928;000000;4945;5042.5;4930.5;5022;761477;0
LKOH;D;20181001;000000;5045;5115;4980;5016;944915;0
LKOH;D;20181002;000000;5033;5037.5;4877;4898.5;842901;0
LKOH;D;20181003;000000;4912.5;5055;4905;5035;1027078;0
LKOH;D;20181004;000000;5024;5035;4956;4990;804543;0
LKOH;D;20181005;000000;4989;5043.5;4962.5;4987;503118;0
LKOH;D;20181008;000000;4982.5;5015;4941.5;4966;381963;0
LKOH;D;20181009;000000;4981.5;5031;4970.5;4971.5;436837;0
LKOH;D;20181010;000000;4993.5;4993.5;4901.5;4901.5;395030;0
LKOH;D;20181011;000000;4840;4883;4770.5;4804;947246;0
LKOH;D;20181012;000000;4850;4880.5;4806;4806;478564;0
LKOH;D;20181015;000000;4837;4837;4733;4747;435853;0
LKOH;D;20181016;000000;4755;4797;4721.5;4795;468178;0
LKOH;D;20181017;000000;4820;4832.5;4732;4773;395161;0
LKOH;D;20181018;000000;4749;4770;4682;4694.5;457730;0
LKOH;D;20181019;000000;4709.5;4750;4665.5;4693;662876;0
LKOH;D;20181022;000000;4710;4725;4635.5;4673.5;383719;0
LKOH;D;20181023;000000;4691;4896;4691;4770;2808341;0
LKOH;D;20181024;000000;4825;4995;4798;4995;6612873;0
LKOH;D;20181025;000000;4940;4968;4886;4943;1790415;0
LKOH;D;20181026;000000;4921;4924.5;4806;4888.5;1085876;0
LKOH;D;20181029;000000;4885;4926.5;4856;4872.5;624901;0
LKOH;D;20181030;000000;4841;4855;4726;4778.5;840102;0
LKOH;D;20181031;000000;4800.5;4946;4800.5;4945;799085;0
LKOH;D;20181101;000000;4910;5004;4861.5;4937;695196;0
LKOH;D;20181102;000000;4948;5004.5;4910;4980;895847;0
LKOH;D;20181106;000000;5000;5083;4976;5055;910145;0
LKOH;D;20181107;000000;5054.5;5174.5;5016;5174.5;732623;0
LKOH;D;20181108;000000;5176;5192.5;5130;5160;588944;0
LKOH;D;20181109;000000;5136;5147.5;4996.5;5094.5;896172;0
LKOH;D;20181112;000000;5101.5;5191;5101.5;5129;521518;0
LKOH;D;20181113;000000;5119;5126.5;4941;4959.5;1246408;0
LKOH;D;20181114;000000;4923;4933;4831.5;4856.5;964537;0
LKOH;D;20181115;000000;4864.5;4914;4835;4854;569079;0
LKOH;D;20181116;000000;4860.5;4915;4813;4824;655941;0
LKOH;D;20181119;000000;4850;4912;4820;4845.5;595428;0
LKOH;D;20181120;000000;4820;4830;4743;4809.5;620325;0
LKOH;D;20181121;000000;4799;4835;4766;4800;632581;0
LKOH;D;20181122;000000;4791.5;4819;4755;4813.5;435668;0
LKOH;D;20181123;000000;4800;4800;4624.5;4670;1188339;0
LKOH;D;20181126;000000;4699.5;4699.5;4555;4623;1165029;0
LKOH;D;20181127;000000;4632;4703;4609;4689;1042648;0
LKOH;D;20181128;000000;4699;4758;4655.5;4717.5;778668;0
LKOH;D;20181129;000000;4729;4796;4659;4766;1277988;0
LKOH;D;20181130;000000;4771;4900;4765;4896;1412897;0
LKOH;D;20181203;000000;4995;5098.5;4952;5098.5;1399629;0
LKOH;D;20181204;000000;5100;5221;5030;5209;1270270;0
LKOH;D;20181205;000000;5156;5260;5129.5;5260;943848;0
LKOH;D;20181206;000000;5220;5325;5084;5162.5;1361884;0
LKOH;D;20181207;000000;5170;5321.5;5103;5266.5;1471855;0
LKOH;D;20181210;000000;5249;5342;5149;5173.5;1073265;0
LKOH;D;20181211;000000;5151;5289.5;5114;5267;884766;0
LKOH;D;20181212;000000;5250;5270;5102;5102;833397;0
LKOH;D;20181213;000000;5105;5156;5040.5;5131.5;901995;0
LKOH;D;20181214;000000;5119.5;5141.5;5079;5100;734502;0
LKOH;D;20181217;000000;5091;5137.5;5071;5100;629951;0
LKOH;D;20181218;000000;5049;5049.5;4900;4925;1405909;0
LKOH;D;20181219;000000;4890;4928.5;4865;4910;936443;0
LKOH;D;20181220;000000;4830;4838.5;4716.5;4808.5;1557668;0
LKOH;D;20181221;000000;4789.5;4954;4745;4930;2283579;0
LKOH;D;20181224;000000;4900;4966;4842.5;4909;623396;0
LKOH;D;20181225;000000;4841;4842.5;4744.5;4810;269077;0
LKOH;D;20181226;000000;4829;4859;4803;4829.5;182587;0
LKOH;D;20181227;000000;4901;4925.5;4858;4884;494744;0
LKOH;D;20181228;000000;4911;5009.5;4901.5;4955.5;662664;0
LKOH;D;20181229;000000;4975;5000;4965;4997;57279;0
LKOH;D;20190103;000000;4984;5050;4886.5;5007;632153;0
LKOH;D;20190104;000000;5021;5083;5021;5074.5;350743;0
LKOH;D;20190108;000000;5037;5056;4964.5;5039;989453;0
LKOH;D;20190109;000000;5050;5077;5025;5060;820940;0
LKOH;D;20190110;000000;5048.5;5152;5004;5152;807655;0
LKOH;D;20190111;000000;5153.5;5212;5135.5;5200;682434;0
LKOH;D;20190114;000000;5187;5200;5134.5;5200;418371;0
LKOH;D;20190115;000000;5213.5;5237.5;5125;5195;611109;0
LKOH;D;20190116;000000;5197;5209.5;5114;5129;507299;0
LKOH;D;20190117;000000;5120;5187;5060;5184.5;704441;0
LKOH;D;20190118;000000;5194;5206;5143;5193.5;585467;0
LKOH;D;20190121;000000;5207;5224;5180.5;5200;279987;0
LKOH;D;20190122;000000;5187;5212;5158.5;5186;651497;0
LKOH;D;20190123;000000;5190.5;5222;5176.5;5205.5;593066;0
LKOH;D;20190124;000000;5185.5;5196.5;5143.5;5196.5;640887;0
LKOH;D;20190125;000000;5196;5246;5183.5;5215;667326;0
LKOH;D;20190128;000000;5212;5215;5143;5165;659844;0
LKOH;D;20190129;000000;5150;5215;5136;5196.5;515004;0
LKOH;D;20190130;000000;5184.5;5227;5184;5227;456853;0
LKOH;D;20190131;000000;5240;5300;5228;5272.5;791137;0
LKOH;D;20190201;000000;5267.5;5329.5;5241;5319.5;546468;0
LKOH;D;20190204;000000;5333;5406;5314.5;5350;489423;0
LKOH;D;20190205;000000;5363.5;5435;5363;5435;395021;0
LKOH;D;20190206;000000;5439;5488.5;5402.5;5461;569203;0
LKOH;D;20190207;000000;5444;5464.5;5385;5385;560613;0
LKOH;D;20190208;000000;5369.5;5403;5334.5;5386;517950;0
LKOH;D;20190211;000000;5381.5;5440;5380;5419.5;425813;0
LKOH;D;20190212;000000;5421.5;5475.5;5391.5;5439;438101;0
LKOH;D;20190213;000000;5434;5435.5;5313;5351;750434;0
LKOH;D;20190214;000000;5312;5395;5291;5360.5;811821;0
LKOH;D;20190215;000000;5388;5448;5361.5;5426;455541;0
LKOH;D;20190218;000000;5454;5485.5;5404;5483.5;505508;0
LKOH;D;20190219;000000;5483.5;5496;5428.5;5443.5;518735;0
LKOH;D;20190220;000000;5454;5495;5438.5;5445;583804;0
LKOH;D;20190221;000000;5438;5465.5;5416;5447.5;473013;0
LKOH;D;20190222;000000;5452;5527;5445.5;5527;570935;0
LKOH;D;20190225;000000;5531;5587.5;5496.5;5533;548742;0
LKOH;D;20190226;000000;5510;5551;5455.5;5551;595094;0
LKOH;D;20190227;000000;5561;5581;5526.5;5580;472896;0
LKOH;D;20190228;000000;5574;5587.5;5501;5501;852105;0
LKOH;D;20190301;000000;5517;5535;5488;5500.5;486945;0
LKOH;D;20190304;000000;5502.5;5550;5467;5546.5;425266;0
LKOH;D;20190305;000000;5535;5660;5530;5622.5;649004;0
LKOH;D;20190306;000000;5603;5730;5603;5713;770123;0
LKOH;D;20190307;000000;5690;5719.5;5642.5;5677;621335;0
LKOH;D;20190311;000000;5649;5669;5561;5561;664261;0
LKOH;D;20190312;000000;5584;5618.5;5571;5576;558181;0
LKOH;D;20190313;000000;5574;5609;5542.5;5609;530205;0
LKOH;D;20190314;000000;5616;5627;5580;5608;451468;0
LKOH;D;20190315;000000;5608;5662.5;5575.5;5662.5;988959;0
LKOH;D;20190318;000000;5625.5;5674.5;5600;5610;482950;0
LKOH;D;20190319;000000;5615;5682.5;5595;5682.5;552152;0
LKOH;D;20190320;000000;5682.5;5770;5664;5770;682158;0
LKOH;D;20190321;000000;5773;5793.5;5730;5759;1114265;0
LKOH;D;20190322;000000;5759;5799;5732;5793.5;700914;0
LKOH;D;20190325;000000;5760;5775;5729;5740;688816;0
LKOH;D;20190326;000000;5749;5819.5;5728.5;5809;486415;0
LKOH;D;20190327;000000;5805;5859.5;5802.5;5850;542224;0
LKOH;D;20190328;000000;5840;5890;5809;5880;646392;0
LKOH;D;20190329;000000;5881.5;5895;5841;5894;708494;0
LKOH;D;20190401;000000;5893;5942.5;5878.5;5909;435156;0
LKOH;D;20190402;000000;5919;5958;5902;5958;579149;0
LKOH;D;20190403;000000;5961;5996;5926;5926;596004;0
LKOH;D;20190404;000000;5929;5942.5;5863;5865;623610;0
LKOH;D;20190405;000000;5865;5905;5822;5822;473476;0
LKOH;D;20190408;000000;5851.5;5866.5;5800.5;5826;619901;0
LKOH;D;20190409;000000;5851;5851;5695;5736;1067819;0
LKOH;D;20190410;000000;5736;5738.5;5685.5;5692;763177;0
LKOH;D;20190411;000000;5689.5;5695;5627.5;5630;710264;0
LKOH;D;20190412;000000;5632;5647.5;5573.5;5600;610130;0
LKOH;D;20190415;000000;5601;5637.5;5586;5590;435112;0
LKOH;D;20190416;000000;5603;5662;5563;5609.5;733561;0
LKOH;D;20190417;000000;5630;5650;5548;5584;654558;0
LKOH;D;20190418;000000;5584;5610;5570;5610;469684;0
LKOH;D;20190419;000000;5620;5632.5;5600;5602;83771;0
LKOH;D;20190422;000000;5625;5696.5;5621.5;5690;276852;0
LKOH;D;20190423;000000;5700;5833.5;5700;5780;814827;0
