<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
SBER;D;20180806;000000;201.8;205.2;199.57;203.9;52730870;0
SBER;D;20180807;000000;205.19;207.95;201.55;201.79;60553370;0
SBER;D;20180808;000000;201.53;202.45;191.51;193.2;142075030;0
SBER;D;20180809;000000;189.99;195.9;182.06;195.9;160336490;0
SBER;D;20180810;000000;194;196.85;183.01;186.15;113592570;0
SBER;D;20180813;000000;182.05;193.39;180.15;190;106701070;0
SBER;D;20180814;000000;192.98;195.98;188.2;192.76;82753490;0
SBER;D;20180815;000000;192.35;194;186.53;187.98;77725280;0
SBER;D;20180816;000000;189;192.28;188.22;191.6;54684020;0
SBER;D;20180817;000000;191.83;192.43;188.59;189.55;45242690;0
SBER;D;20180820;000000;190.99;193.99;190.64;191.2;49443050;0
SBER;D;20180821;000000;192;192.34;189.55;191.8;40349600;0
SBER;D;20180822;000000;192.43;193.69;187.56;187.8;66396800;0
SBER;D;20180823;000000;188.44;189.06;178.55;178.71;147648980;0
SBER;D;20180824;000000;178;180.39;172.8;180.39;133262230;0
SBER;D;20180827;000000;181.47;183.83;180.52;183.27;51721470;0
SBER;D;20180828;000000;183.35;184.64;181.22;182;49610370;0
SBER;D;20180829;000000;182.77;183.85;181.31;183.5;39285100;0
SBER;D;20180830;000000;184.61;185.57;177.25;178;66285490;0
SBER;D;20180831;000000;177.61;182;175.61;182;63814120;0
SBER;D;20180903;000000;181.72;182.87;180.15;181.21;31275240;0
SBER;D;20180904;000000;182;182.49;177.71;179.5;56794110;0
SBER;D;20180905;000000;178.5;181.25;178.28;178.46;44505050;0
SBER;D;20180906;000000;177.25;180.18;175;175;49419910;0
SBER;D;20180907;000000;175.47;177.45;173.85;174.9;68532820;0
SBER;D;20180910;000000;175.03;175.97;169.85;171.21;77730540;0
SBER;D;20180911;000000;171.23;172.67;165.9;169.36;93278700;0
SBER;D;20180912;000000;170.2;175.19;169.4;173.9;93574140;0
SBER;D;20180913;000000;174.5;189.04;174.5;183.5;194912360;0
SBER;D;20180914;000000;185;189;182.53;188.71;127908270;0
SBER;D;20180917;000000;190;192.07;186.6;188.11;67025000;0
SBER;D;20180918;000000;188.3;192.69;186.51;191.65;83601870;0
SBER;D;20180919;000000;192.3;193.97;191.47;193.9;61065690;0
SBER;D;20180920;000000;194.3;197.73;191.16;191.16;133004440;0
SBER;D;20180921;000000;191.16;194.68;188.83;193.44;109182050;0
SBER;D;20180924;000000;194.6;199.06;194.29;198.75;76000500;0
SBER;D;20180925;000000;199.7;201;195.06;195.55;90058270;0
SBER;D;20180926;000000;195.52;197.4;193.59;195.79;61988530;0
SBER;D;20180927;000000;195;204.1;194.56;204.1;101333900;0
SBER;D;20180928;000000;204.93;205.67;200.1;203.32;101839410;0
SBER;D;20181001;000000;204.5;205.25;201.71;204.2;55013680;0
SBER;D;20181002;000000;205.16;205.98;198.62;199.5;79003430;0
SBER;D;20181003;000000;200;202.47;196.85;198.3;76679890;0
SBER;D;20181004;000000;197.91;198.19;189.25;189.35;87451180;0
SBER;D;20181005;000000;188.99;191.59;185.05;187.2;103279820;0
SBER;D;20181008;000000;187;193.6;182.51;191.85;82502650;0
SBER;D;20181009;000000;193.5;196.04;188.7;191.25;86121280;0
SBER;D;20181010;000000;192;195.12;188.81;189.89;67336620;0
SBER;D;20181011;000000;184.85;187.83;182.3;185.27;125364360;0
SBER;D;20181012;000000;187.8;192.16;187.61;191.85;63093510;0
SBER;D;20181015;000000;192.5;193.89;189.45;190.92;54220850;0
SBER;D;20181016;000000;190.02;196.2;189;196.05;64061080;0
SBER;D;20181017;000000;198.47;198.8;192.92;194.05;79027880;0
SBER;D;20181018;000000;193.5;194.2;190.8;191;49394850;0
SBER;D;20181019;000000;191.15;191.7;183.8;183.8;96950320;0
SBER;D;20181022;000000;184.86;187.72;180.03;180.7;92854160;0
SBER;D;20181023;000000;178.89;182.5;177.02;181;77903480;0
SBER;D;20181024;000000;182.5;189.25;180.5;188.01;106814960;0
SBER;D;20181025;000000;185.51;188.75;184.03;186.71;80112060;0
SBER;D;20181026;000000;185.77;185.85;178.27;181;92868230;0
SBER;D;20181029;000000;180.6;186.3;178.64;185.59;61368040;0
SBER;D;20181030;000000;183.88;186.82;181.74;184.78;61227000;0
SBER;D;20181031;000000;186.2;189.8;184.83;189.8;66890490;0
SBER;D;20181101;000000;189.5;191.36;186.7;188.67;77588390;0
SBER;D;20181102;000000;189.99;192.98;188.57;192.6;69325930;0
SBER;D;20181106;000000;194.5;197.85;193.73;197.8;65904630;0
SBER;D;20181107;000000;197.41;203;195.4;201.9;98634400;0
SBER;D;20181108;000000;201.98;204.7;200.1;202.89;94736930;0
SBER;D;20181109;000000;200.32;201.96;194.33;195.75;96097970;0
SBER;D;20181112;000000;197.97;201.85;196.4;196.82;82362260;0
SBER;D;20181113;000000;195.5;199.7;193.68;196.56;78638020;0
SBER;D;20181114;000000;195.21;199.56;193.18;199.2;83071810;0
SBER;D;20181115;000000;200.01;202.5;199.5;200.15;62376350;0
SBER;D;20181116;000000;201.12;203.5;198.71;199.26;66434280;0
SBER;D;20181119;000000;198.98;200.7;197.5;197.99;50559670;0
SBER;D;20181120;000000;197.3;197.8;191.81;194.21;66392190;0
SBER;D;20181121;000000;194.21;198.4;193.38;197.5;58475250;0
SBER;D;20181122;000000;198;200.01;195.92;199.4;49731020;0
SBER;D;20181123;000000;198.58;198.77;194.86;197.3;50984250;0
SBER;D;20181126;000000;197.5;197.79;185.53;188.5;117412600;0
SBER;D;20181127;000000;189.98;192.45;188.11;191.03;87812910;0
SBER;D;20181128;000000;191.6;193.27;189.45;190.2;60383880;0
SBER;D;20181129;000000;191.85;196.37;191.1;195.76;83234570;0
SBER;D;20181130;000000;194;194.25;191.22;194;67411490;0
SBER;D;20181203;000000;197.99;201.9;197.58;200.3;81820020;0
SBER;D;20181204;000000;200.3;200.7;196.93;199;58006750;0
SBER;D;20181205;000000;195.7;196.8;194.05;196;49771400;0
SBER;D;20181206;000000;194;194.23;190.11;192.19;64556990;0
SBER;D;20181207;000000;193.5;196.35;192.2;195.01;64007740;0
SBER;D;20181210;000000;192.75;193.92;190.39;191.8;61815010;0
SBER;D;20181211;000000;192.15;193.8;190.2;192.57;54872050;0
SBER;D;20181212;000000;193.3;193.9;190.45;190.45;50988040;0
SBER;D;20181213;000000;190.25;191.55;188.56;189.17;43510520;0
SBER;D;20181214;000000;188.5;189.1;183.73;184.93;73307750;0
SBER;D;20181217;000000;184.63;186.96;182.11;182.3;59876690;0
SBER;D;20181218;000000;180.59;186.6;180.37;186.6;80342620;0
SBER;D;20181219;000000;185.5;188.85;184.35;188.85;61953220;0
SBER;D;20181220;000000;186;191.82;185.31;189.3;88123070;0
SBER;D;20181221;000000;188.74;190.05;185.7;186.79;60633190;0
SBER;D;20181224;000000;186.1;187.26;183.51;184.3;32587550;0
SBER;D;20181225;000000;182.42;183.47;179.04;183.3;34732450;0
SBER;D;20181226;000000;183.9;185.5;182.35;183.4;30129900;0
SBER;D;20181227;000000;187.4;187.4;184.18;185;47527120;0
SBER;D;20181228;000000;185.78;187.22;184.98;186.5;39831090;0
SBER;D;20181229;000000;186.9;187;185.31;186.3;9167600;0
SBER;D;20190103;000000;186.37;191.5;186;186.99;40249190;0
SBER;D;20190104;000000;188;190.99;187.77;190.99;32583360;0
SBER;D;20190108;000000;191.65;193.18;190.37;191.24;38856560;0
SBER;D;20190109;000000;192.71;197;192.1;197;70707820;0
SBER;D;20190110;000000;196.25;197.64;195.03;196.75;56378780;0
SBER;D;20190111;000000;197.11;198.96;195.61;196.8;63811140;0
SBER;D;20190114;000000;195.7;197.44;194;196.8;44774070;0
SBER;D;20190115;000000;197.4;198.84;195.91;198;53217180;0
SBER;D;20190116;000000;198.64;201.3;198.02;201.26;62469270;0
SBER;D;20190117;000000;201.66;203.55;201.05;203.32;59989420;0
SBER;D;20190118;000000;204.6;208.44;203.83;208.44;74335240;0
SBER;D;20190121;000000;208.91;210.2;207.17;207.17;55523010;0
SBER;D;20190122;000000;206.66;208.88;205.63;207.95;51361560;0
SBER;D;20190123;000000;207.78;212;207.52;210.4;79765560;0
SBER;D;20190124;000000;210.4;213.43;208.55;212.2;78537190;0
SBER;D;20190125;000000;212.76;214.14;211.01;212;58844660;0
SBER;D;20190128;000000;212;213.3;207.63;209.7;56537300;0
SBER;D;20190129;000000;209.71;214.49;206.91;213.61;63963210;0
SBER;D;20190130;000000;213.8;215.7;212.22;213.14;59319900;0
SBER;D;20190131;000000;215.17;218.1;214.67;217.9;80344740;0
SBER;D;20190201;000000;218;218.7;215.01;216.29;55512060;0
SBER;D;20190204;000000;216.25;217.14;215.06;215.5;40925530;0
SBER;D;20190205;000000;216;218.55;214.61;217.85;46690970;0
SBER;D;20190206;000000;217.9;218.15;215.41;216.59;46155500;0
SBER;D;20190207;000000;216;216.65;210.6;211.01;69248500;0
SBER;D;20190208;000000;210;211.93;208.7;210.43;51799020;0
SBER;D;20190211;000000;211;214.72;210.8;214;49657780;0
SBER;D;20190212;000000;214.8;219.45;214.6;219.1;73724050;0
SBER;D;20190213;000000;219.62;220.7;213.1;213.9;85228940;0
SBER;D;20190214;000000;208.5;209.85;201.7;204.43;155830530;0
SBER;D;20190215;000000;205.92;209;205.52;208;79213270;0
SBER;D;20190218;000000;208.83;209.73;203.2;204.19;76658220;0
SBER;D;20190219;000000;203.6;205.6;201.1;202.08;66705090;0
SBER;D;20190220;000000;203.9;206.89;203.23;206.89;66813180;0
SBER;D;20190221;000000;207.55;207.87;202.3;203.41;68159040;0
SBER;D;20190222;000000;203.61;206.1;203.03;205.25;45768640;0
SBER;D;20190225;000000;205.5;208.6;204.2;205.86;70929780;0
SBER;D;20190226;000000;204.8;205.8;202.9;205.8;50829020;0
SBER;D;20190227;000000;206.05;206.9;203.9;205.4;54146260;0
SBER;D;20190228;000000;205;208.89;204.16;207.8;62340230;0
SBER;D;20190301;000000;208.48;209;206.1;206.54;46106110;0
SBER;D;20190304;000000;207;207.5;205.25;205.5;31661100;0
SBER;D;20190305;000000;204.9;204.9;202.25;202.92;46422920;0
SBER;D;20190306;000000;202.74;205.7;202.6;205;52940220;0
SBER;D;20190307;000000;205.1;206.67;203.5;203.95;46079750;0
SBER;D;20190311;000000;203.2;205.6;202.56;205.25;42484580;0
SBER;D;20190312;000000;206.5;206.89;204.4;205.1;42292620;0
SBER;D;20190313;000000;204.69;206;203.8;206;28536880;0
SBER;D;20190314;000000;205.6;206.38;203.5;203.66;43879390;0
SBER;D;20190315;000000;204.2;204.95;203.55;203.55;35953260;0
SBER;D;20190318;000000;204.25;206.14;204.11;205.9;40854520;0
SBER;D;20190319;000000;206.4;208.31;205.93;207.7;47791920;0
SBER;D;20190320;000000;207.6;209.84;206.4;209.8;55535200;0
SBER;D;20190321;000000;210.25;212.29;209.77;210.61;67037150;0
SBER;D;20190322;000000;210.61;211.29;206.7;207.7;49421400;0
SBER;D;20190325;000000;206.63;214.2;205.55;214;108111450;0
SBER;D;20190326;000000;214.7;218.46;213.13;218;81466100;0
SBER;D;20190327;000000;218.2;219.25;214.1;214.1;71996140;0
SBER;D;20190328;000000;214.15;215.95;213.72;215.07;47565550;0
SBER;D;20190329;000000;215.99;218.19;214.4;214.42;85814090;0
SBER;D;20190401;000000;215.05;218.11;215.01;217.7;51803650;0
SBER;D;20190402;000000;218.75;219.32;216.8;218.23;49230090;0
SBER;D;20190403;000000;220.1;224.16;218.88;219.05;92738080;0
SBER;D;20190404;000000;218.49;221.85;218.01;221.8;51964100;0
SBER;D;20190405;000000;222.6;227.7;222.03;227.5;78052850;0
SBER;D;20190408;000000;227.93;232.3;227.9;232.3;70857870;0
SBER;D;20190409;000000;233.5;238.9;232.39;238;117431200;0
SBER;D;20190410;000000;239;245.25;237.94;243.68;129370870;0
SBER;D;20190411;000000;244.4;247.23;238.86;238.86;105413510;0
SBER;D;20190412;000000;240;243.15;237;239.5;96227220;0
SBER;D;20190415;000000;240.35;242.3;237.06;237.8;47884980;0
SBER;D;20190416;000000;239;239.5;232.32;233.24;86433710;0
SBER;D;20190417;000000;234.5;235.75;232;234.3;70239480;0
SBER;D;20190418;000000;233.83;234.11;230.84;232.79;55729500;0
SBER;D;20190419;000000;233.49;233.5;231.9;232.6;12300520;0
SBER;D;20190422;000000;233.7;236.09;233.05;235.41;44282380;0
SBER;D;20190423;000000;236;237.56;234.16;235.67;56873940;0
SBER;D;20190424;000000;235;236.47;233.94;236;43619460;0
SBER;D;20190425;000000;235.68;236;227.8;227.8;100809150;0
SBER;D;20190426;000000;227.46;227.47;222.08;223.18;94128120;0
SBER;D;20190429;000000;223.7;229.09;223.05;228.8;48833240;0
SBER;D;20190430;000000;229.01;229.02;223.81;225.17;63461350;0
SBER;D;20190502;000000;226;229.84;225.85;229.1;36536970;0
SBER;D;20190503;000000;229.7;233;228.55;232.52;47635490;0
SBER;D;20190506;000000;228.75;232.8;227;232.8;48493800;0
SBER;D;20190507;000000;232.7;234.34;230.26;231.49;46520740;0
SBER;D;20190508;000000;231.03;232.5;229.5;230;42299640;0
SBER;D;20190510;000000;227;229.49;226.11;227;44398820;0
SBER;D;20190513;000000;226.51;228.67;224.15;224.22;47092220;0
SBER;D;20190514;000000;224.55;230.55;224.55;227.88;76594470;0
SBER;D;20190515;000000;228.92;230.96;224.43;228.69;61125230;0
SBER;D;20190516;000000;229;231.45;227.59;228.19;40133150;0
SBER;D;20190517;000000;227;228.24;226;226.94;28523030;0
SBER;D;20190520;000000;228.23;229.18;225.1;226;30226170;0
SBER;D;20190521;000000;227.02;232.71;226.04;232.71;59079510;0
SBER;D;20190522;000000;233.13;237.4;230.8;235.86;59430610;0
SBER;D;20190523;000000;234.5;235.37;228.57;229.3;51517700;0
SBER;D;20190524;000000;231.2;236.45;231.2;234.45;65885440;0
SBER;D;20190527;000000;235.28;237;233.83;236;27786310;0
SBER;D;20190528;000000;236.5;237.47;230.6;233.19;74118940;0
SBER;D;20190529;000000;232.1;234.3;230.25;233.4;51831510;0
SBER;D;20190530;000000;234.55;235.21;231.91;232.75;36413600;0
SBER;D;20190531;000000;230.56;234.1;229.21;233.24;53532020;0
SBER;D;20190603;000000;231.18;241.5;230.35;239.95;84461310;0
SBER;D;20190604;000000;239.88;240.25;234.8;236;70060790;0
SBER;D;20190605;000000;236;240.3;235.11;239;52861630;0
SBER;D;20190606;000000;238.87;246.34;238.53;244.89;61360950;0
SBER;D;20190607;000000;246.36;249;246.06;248.28;68423470;0
SBER;D;20190610;000000;249.55;250.65;245.2;249;62696710;0
SBER;D;20190611;000000;235.51;239;235.11;235.89;67944000;0
SBER;D;20190613;000000;236.55;241.07;232.55;240.49;75253430;0
SBER;D;20190614;000000;240.55;243.8;237.1;238.8;50409780;0
SBER;D;20190617;000000;239;240.87;237.5;237.8;33622230;0
SBER;D;20190618;000000;237.25;241.99;236.36;241.8;48958470;0
SBER;D;20190619;000000;242.95;242.95;238.7;240.4;33945380;0
SBER;D;20190620;000000;242;244.99;241.4;244.1;64381820;0
SBER;D;20190621;000000;243;243.9;237.56;238.02;61061660;0
SBER;D;20190624;000000;239.06;240.75;238.42;239.09;27723430;0
SBER;D;20190625;000000;238.98;239.2;234.2;236.7;38549170;0
SBER;D;20190626;000000;236.8;241.37;235.81;240.59;39714300;0
SBER;D;20190627;000000;240.42;242.44;238.3;240.5;48171380;0
SBER;D;20190628;000000;240;241.23;237.87;238.55;33405070;0
SBER;D;20190701;000000;240.98;243.9;240.21;242.98;50758220;0
SBER;D;20190702;000000;242.51;242.74;239.7;241.2;28583620;0
SBER;D;20190703;000000;241;243.7;240.17;241.51;32731470;0
SBER;D;20190704;000000;241.97;243;240.81;242.82;25316980;0
SBER;D;20190705;000000;242.91;243.5;241.61;242.83;27870840;0
SBER;D;20190708;000000;242.13;243.3;240.68;243.3;28620550;0
SBER;D;20190709;000000;243;243.7;241.87;242.74;26380230;0
SBER;D;20190710;000000;243.1;245.5;242.01;243.76;41599760;0
SBER;D;20190711;000000;244.5;244.97;240.17;241.3;33165890;0
SBER;D;20190712;000000;241.29;241.5;236.37;237.02;47691520;0
SBER;D;20190715;000000;237.9;238.59;234.23;235.27;45070430;0
SBER;D;20190716;000000;234.68;235.3;232.25;234.75;36223090;0
SBER;D;20190717;000000;234.32;238.04;233.5;234.63;33529510;0
SBER;D;20190718;000000;234;236.4;233.5;234.78;23057060;0
SBER;D;20190719;000000;236.34;237.93;232.32;232.85;34706170;0
SBER;D;20190722;000000;233;233.98;228.57;230.35;37949300;0
SBER;D;20190723;000000;230.5;232.83;228.52;232.48;36363560;0
SBER;D;20190724;000000;233.7;234;229.9;230.65;27365890;0
SBER;D;20190725;000000;230;234.65;229.02;232.9;33078390;0
SBER;D;20190726;000000;232.4;233.99;230.25;230.55;25918140;0
SBER;D;20190729;000000;230.75;233.74;230.18;232.8;18373570;0
SBER;D;20190730;000000;233.03;236;231.13;236;34843870;0
SBER;D;20190731;000000;237.5;237.55;233.11;233.49;50848520;0
SBER;D;20190801;000000;232.15;232.46;228.5;229.5;56165810;0
SBER;D;20190802;000000;224.91;226.88;220.3;220.81;94676140;0
SBER;D;20190805;000000;219.72;224;219.45;222.24;49233230;0
SBER;D;20190806;000000;222.82;226.88;222.3;226.01;48804210;0
SBER;D;20190807;000000;225.85;227.6;221.9;222.25;49612760;0
SBER;D;20190808;000000;224.6;225.9;223.18;223.93;31264340;0
SBER;D;20190809;000000;224.05;224.36;220.67;220.67;31503650;0
SBER;D;20190812;000000;222.38;222.99;219.74;222.3;28795640;0
SBER;D;20190813;000000;221.31;225.75;220.07;223.18;46729240;0
SBER;D;20190814;000000;224.1;224.25;216.6;217.11;52025460;0
SBER;D;20190815;000000;218.5;218.94;212.88;214.59;68320490;0
SBER;D;20190816;000000;215.9;216.75;213.91;215.05;38449500;0
SBER;D;20190819;000000;217;218.2;214.06;217.4;37788830;0
SBER;D;20190820;000000;217.75;219.23;215.53;216;37017510;0
SBER;D;20190821;000000;216.97;219.5;215.8;218.62;42949600;0
SBER;D;20190822;000000;218.21;220.4;217.35;219.5;45760130;0
SBER;D;20190823;000000;220.2;223.1;217.86;219.5;54778400;0
SBER;D;20190826;000000;217.5;219.64;216.53;218.5;35264670;0
SBER;D;20190827;000000;218.95;219.05;215.61;217.89;51340690;0
SBER;D;20190828;000000;218.07;219.08;217.18;218.3;30298300;0
SBER;D;20190829;000000;218.49;221.5;218.05;221.5;35897160;0
SBER;D;20190830;000000;221.94;225.2;221.21;224.2;58186220;0
SBER;D;20190902;000000;224.1;227.84;223.41;226.68;38941480;0
SBER;D;20190903;000000;225.95;226.25;222.05;224;44560910;0
SBER;D;20190904;000000;225.3;227.5;224.69;227.1;41663520;0
SBER;D;20190905;000000;229.5;230.93;228.36;230.79;54900790;0
SBER;D;20190906;000000;231;231.2;228.36;229.02;37942350;0
SBER;D;20190909;000000;229.88;230.87;227.61;229;22795060;0
SBER;D;20190910;000000;228.5;235.23;227.1;233.3;60396660;0
SBER;D;20190911;000000;233.49;235.9;232.62;234.72;41927500;0
SBER;D;20190912;000000;234.9;235.42;232.81;234.57;38978190;0
SBER;D;20190913;000000;234.12;235;231.91;233;23109620;0
SBER;D;20190916;000000;235;235.53;233.2;235.32;39568910;0
SBER;D;20190917;000000;235.22;237.2;233.99;235.89;55770430;0
SBER;D;20190918;000000;235.8;236.45;234.45;235.3;25599810;0
SBER;D;20190919;000000;234.86;235.49;233.12;234.98;39447820;0
SBER;D;20190920;000000;235;235.5;230.72;232;40638980;0
SBER;D;20190923;000000;231.7;232.17;229.05;229.7;28199640;0
SBER;D;20190924;000000;230;231.99;227.11;227.5;43410340;0
SBER;D;20190925;000000;226.5;228.3;225.3;228.09;37974670;0
SBER;D;20190926;000000;228.21;230.9;227.71;229.09;32739690;0
SBER;D;20190927;000000;229.2;229.96;228.05;228.05;18062510;0
SBER;D;20190930;000000;228.5;229;226.05;227.71;30235910;0
SBER;D;20191001;000000;227.55;229.56;226.49;226.49;29870590;0
SBER;D;20191002;000000;226.05;226.63;223.03;223.5;42441850;0
SBER;D;20191003;000000;223.6;225.64;222.61;224.08;38368040;0
SBER;D;20191004;000000;224.9;226.06;221.87;222.76;32222650;0
SBER;D;20191007;000000;223.13;227.8;222.41;227.55;40155510;0
SBER;D;20191008;000000;227.77;228.18;225.15;226.03;31019500;0
SBER;D;20191009;000000;226.03;229;225.52;227.7;39714120;0
SBER;D;20191010;000000;227.89;228.94;225.62;228.5;31717090;0
SBER;D;20191011;000000;229.5;231.2;228.97;230.31;37497240;0
SBER;D;20191014;000000;230.29;230.67;227.82;228.4;34628680;0
SBER;D;20191015;000000;228.78;229.88;227;229.4;30763750;0
SBER;D;20191016;000000;229.05;231.2;229.05;231;39214000;0
SBER;D;20191017;000000;230.7;233.5;230.52;233.5;46007620;0
SBER;D;20191018;000000;233.2;236.03;232.8;235.55;42729350;0
SBER;D;20191021;000000;236;236.88;234.04;234.94;28457490;0
SBER;D;20191022;000000;235.02;239.77;235;239.77;40298890;0
SBER;D;20191023;000000;239.2;240.18;237.76;239.57;34655410;0
SBER;D;20191024;000000;239.63;242.78;239.06;242.78;40384770;0
SBER;D;20191025;000000;242.52;242.77;237.85;240;49789040;0
SBER;D;20191028;000000;240.5;242.33;235.25;237.03;39049350;0
SBER;D;20191029;000000;237.1;240.2;236;240.11;41494140;0
SBER;D;20191030;000000;239.69;242.2;237.85;239.51;43597180;0
SBER;D;20191031;000000;240.7;242;234.01;234.89;60316780;0
SBER;D;20191101;000000;235.35;236.74;232.8;236.4;39229280;0
SBER;D;20191105;000000;239.6;240.98;236.7;238.53;43691630;0
SBER;D;20191106;000000;238.42;239.02;236.52;239.02;33409220;0
SBER;D;20191107;000000;238.11;242.95;237.71;242.5;44689490;0
SBER;D;20191108;000000;241.42;241.68;238.7;240.17;30570360;0
SBER;D;20191111;000000;239;242.4;238.31;241.5;27141630;0
SBER;D;20191112;000000;241.9;243.74;239.5;239.87;35518510;0
SBER;D;20191113;000000;238.91;239.57;235.81;237.21;31448020;0
SBER;D;20191114;000000;237.62;239.13;236.82;237.5;34330750;0
SBER;D;20191115;000000;237.9;240.18;236.45;240;30696890;0
SBER;D;20191118;000000;240.57;241.23;236.36;237.45;32959720;0
SBER;D;20191119;000000;237.6;239.82;237.2;239.25;29135880;0
SBER;D;20191120;000000;238.6;240.2;237.1;237.78;28102170;0
SBER;D;20191121;000000;237.44;238;235.8;237.15;24654430;0
SBER;D;20191122;000000;236.59;240.19;236.53;238.13;33570690;0
SBER;D;20191125;000000;238.68;239.75;237.21;237.98;17558180;0
SBER;D;20191126;000000;238.08;238.1;234.35;235;58341360;0
SBER;D;20191127;000000;235.26;236.45;233.51;234.22;21885350;0
SBER;D;20191128;000000;234.2;235.5;233.1;235.2;18855690;0
SBER;D;20191129;000000;234.65;235.14;231.97;233.98;27285350;0
SBER;D;20191202;000000;234.59;236.37;233;233.77;28216350;0
SBER;D;20191203;000000;233.49;234.06;230.13;230.66;26687260;0
SBER;D;20191204;000000;230.72;232.24;229.5;231.59;24314550;0
SBER;D;20191205;000000;231.89;232.15;229.03;231.71;23210580;0
SBER;D;20191206;000000;232;235.14;231.55;235.14;33286170;0
SBER;D;20191209;000000;235.5;237.5;234.3;237.04;31774040;0
SBER;D;20191210;000000;236.6;239.29;236;237.91;36098910;0
SBER;D;20191211;000000;237.81;241.23;237.7;240.32;44167850;0
SBER;D;20191212;000000;242;242.3;240.09;241.05;36174650;0
SBER;D;20191213;000000;242;243.25;241.1;241.21;33163750;0
SBER;D;20191216;000000;242.48;242.48;240.13;241.45;25624180;0
SBER;D;20191217;000000;241.8;242.96;241;241.6;33841520;0
SBER;D;20191218;000000;241.3;246.25;240.36;246.2;55765490;0
SBER;D;20191219;000000;246.2;248.4;243.1;244;59951760;0
SBER;D;20191220;000000;244.6;245.4;243.72;244.71;32957750;0
SBER;D;20191223;000000;244.71;249.19;244.07;248.8;23996810;0
SBER;D;20191224;000000;248.8;249.89;247.27;248.67;21062040;0
SBER;D;20191225;000000;248.99;249.3;247.11;248.04;7921260;0
SBER;D;20191226;000000;248.2;249.24;246.71;248.24;12989080;0
SBER;D;20191227;000000;248.55;252.95;248.55;252.06;31982760;0
SBER;D;20191230;000000;252.1;256;250.73;254.75;43157360;0
SBER;D;20200103;000000;255.99;258.19;253.7;255;35851840;0
SBER;D;20200106;000000;254.75;254.84;251.4;253.9;22348300;0
SBER;D;20200108;000000;253.57;259.15;253.03;259.15;40817240;0
SBER;D;20200109;000000;259.4;261.76;257.01;257.99;38329020;0
SBER;D;20200110;000000;257.86;259.25;256.88;258.19;18851390;0
SBER;D;20200113;000000;258.3;262.4;257.15;262.4;25855010;0
SBER;D;20200114;000000;262.5;263.22;258.62;259.05;31125740;0
SBER;D;20200115;000000;258.49;258.91;254.21;256.31;49361790;0
SBER;D;20200116;000000;257.11;259.51;256.1;257.51;40246770;0
SBER;D;20200117;000000;258.2;262.82;257.75;262.5;44914290;0
SBER;D;20200120;000000;263.2;266.97;261.8;266.28;29797710;0
SBER;D;20200121;000000;265.5;268.9;263.02;268.06;38082090;0
SBER;D;20200122;000000;268.72;270.8;265.5;266.54;44282490;0
SBER;D;20200123;000000;264.64;266.89;262.24;263.73;40604170;0
SBER;D;20200124;000000;264.5;267.5;264.21;265.49;27340100;0
SBER;D;20200127;000000;261;262.1;255.32;255.32;56453370;0
SBER;D;20200128;000000;257;258.84;254.1;257.7;48137360;0
SBER;D;20200129;000000;258.4;261.57;257.61;259.94;35047940;0
SBER;D;20200130;000000;258;258.69;255.27;257.31;31769340;0
SBER;D;20200131;000000;258.5;259.2;252.17;252.2;47921560;0
SBER;D;20200203;000000;251.8;254.96;251.1;253.99;52728460;0
SBER;D;20200204;000000;255.3;257.38;252.9;255.4;49786360;0
SBER;D;20200205;000000;255.89;257.66;253.14;255.2;50756570;0
SBER;D;20200206;000000;256.5;258;251.86;252.11;43615980;0
SBER;D;20200207;000000;253.1;254.3;248.73;254.3;50226630;0
SBER;D;20200210;000000;254.55;255.73;252.07;252.26;35220690;0
SBER;D;20200211;000000;253.75;259.77;253;254.5;79454730;0
SBER;D;20200212;000000;255.4;255.49;252.31;254.5;52523300;0
SBER;D;20200213;000000;253.62;255.18;252.5;253.89;36730840;0
SBER;D;20200214;000000;254.4;254.4;251.4;251.75;30017380;0
SBER;D;20200217;000000;252.5;253.1;250.13;251.36;26429380;0
SBER;D;20200218;000000;250.07;250.44;247.57;249.2;36365950;0
SBER;D;20200219;000000;250.37;250.68;247.95;249.7;25798890;0
SBER;D;20200220;000000;250.03;252.17;249.13;250.15;30717360;0
SBER;D;20200221;000000;248.35;251.49;247.24;250.8;27762930;0
SBER;D;20200225;000000;247.98;249;245.17;245.19;41055780;0
SBER;D;20200226;000000;244.75;251.21;243.22;250.8;67757850;0
SBER;D;20200227;000000;247.5;248.98;242;242.88;58240400;0
SBER;D;20200228;000000;235;239;231;233.36;124633310;0
SBER;D;20200302;000000;238.93;241;218.86;228.17;101986040;0
SBER;D;20200303;000000;233;239;232.28;236.63;83653950;0
SBER;D;20200304;000000;234.13;236.7;232.62;235.27;54274670;0
SBER;D;20200305;000000;237;238.72;230.64;232.33;57083760;0
SBER;D;20200306;000000;228;229.2;216.67;219.99;104446900;0
SBER;D;20200310;000000;197.99;212.74;184.86;201.2;244541800;0
SBER;D;20200311;000000;202;204.33;192.05;194.53;138304030;0
SBER;D;20200312;000000;185.15;187.87;173.14;175.91;197972880;0
SBER;D;20200313;000000;175;199.52;174.3;198.6;263038280;0
SBER;D;20200316;000000;194;196.7;186;195.85;174273600;0
