<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
VTBR;D;20190815;000000;0.0392;0.039365;0.03849;0.03863;30324310000;0
VTBR;D;20190816;000000;0.038815;0.039065;0.0381;0.0381;21608420000;0
VTBR;D;20190819;000000;0.03835;0.038575;0.03814;0.038365;23063280000;0
VTBR;D;20190820;000000;0.03833;0.03952;0.03833;0.03932;39483860000;0
VTBR;D;20190821;000000;0.0394;0.039755;0.03914;0.03933;20314050000;0
VTBR;D;20190822;000000;0.03933;0.03938;0.03857;0.03857;17449850000;0
VTBR;D;20190823;000000;0.0386;0.038775;0.037945;0.038105;25460990000;0
VTBR;D;20190826;000000;0.0379;0.038395;0.03777;0.03806;18242990000;0
VTBR;D;20190827;000000;0.038145;0.03838;0.037885;0.03838;19712780000;0
VTBR;D;20190828;000000;0.03844;0.038515;0.038085;0.03847;15007890000;0
VTBR;D;20190829;000000;0.038445;0.03898;0.03827;0.03858;24466780000;0
VTBR;D;20190830;000000;0.03853;0.03879;0.038285;0.03868;22723510000;0
VTBR;D;20190902;000000;0.03868;0.03968;0.03861;0.039405;30823490000;0
VTBR;D;20190903;000000;0.039445;0.039735;0.03891;0.0392;23483670000;0
VTBR;D;20190904;000000;0.039405;0.043095;0.039375;0.04291;172677690000;0
VTBR;D;20190905;000000;0.04315;0.044;0.04165;0.042005;114421060000;0
VTBR;D;20190906;000000;0.0421;0.042565;0.04155;0.04195;35052460000;0
VTBR;D;20190909;000000;0.042145;0.04233;0.04141;0.0415;23496310000;0
VTBR;D;20190910;000000;0.041575;0.04283;0.041245;0.04265;58242810000;0
VTBR;D;20190911;000000;0.042795;0.04305;0.04236;0.0427;34861520000;0
VTBR;D;20190912;000000;0.0426;0.0433;0.04246;0.042875;35521630000;0
VTBR;D;20190913;000000;0.04288;0.043145;0.0423;0.0425;20266140000;0
VTBR;D;20190916;000000;0.04269;0.042785;0.04208;0.04267;19779010000;0
VTBR;D;20190917;000000;0.0426;0.04279;0.04212;0.04234;23440700000;0
VTBR;D;20190918;000000;0.042335;0.04292;0.04222;0.042555;26237130000;0
VTBR;D;20190919;000000;0.04256;0.0427;0.042255;0.042455;19273210000;0
VTBR;D;20190920;000000;0.0424;0.042515;0.04188;0.0424;18899390000;0
VTBR;D;20190923;000000;0.04238;0.04259;0.04188;0.04207;12162500000;0
VTBR;D;20190924;000000;0.0422;0.0435;0.04207;0.042075;60544100000;0
VTBR;D;20190925;000000;0.042;0.042475;0.041515;0.0423;22588880000;0
VTBR;D;20190926;000000;0.04221;0.0432;0.042125;0.04292;33782810000;0
VTBR;D;20190927;000000;0.04295;0.04298;0.04263;0.042695;9624050000;0
VTBR;D;20190930;000000;0.04274;0.042765;0.042005;0.042595;15515520000;0
VTBR;D;20191001;000000;0.042545;0.042815;0.0423;0.0423;9337040000;0
VTBR;D;20191002;000000;0.0423;0.0425;0.041295;0.04131;25627160000;0
VTBR;D;20191003;000000;0.041315;0.04157;0.040435;0.0409;41995900000;0
VTBR;D;20191004;000000;0.04108;0.04129;0.040655;0.04075;15179030000;0
VTBR;D;20191007;000000;0.04095;0.04164;0.04068;0.041465;17008110000;0
VTBR;D;20191008;000000;0.04154;0.04154;0.040655;0.040655;19893050000;0
VTBR;D;20191009;000000;0.04066;0.0413;0.04066;0.0408;14673630000;0
VTBR;D;20191010;000000;0.04081;0.04135;0.040665;0.04135;13333850000;0
VTBR;D;20191011;000000;0.041425;0.042395;0.041395;0.041925;34354720000;0
VTBR;D;20191014;000000;0.04194;0.04218;0.041505;0.04175;12970040000;0
VTBR;D;20191015;000000;0.04175;0.041945;0.0413;0.0417;15549760000;0
VTBR;D;20191016;000000;0.04187;0.04216;0.041725;0.04198;11976390000;0
VTBR;D;20191017;000000;0.041975;0.042165;0.041705;0.042005;8851320000;0
VTBR;D;20191018;000000;0.042;0.0431;0.04188;0.0428;34679150000;0
VTBR;D;20191021;000000;0.04298;0.04406;0.04292;0.04364;49294400000;0
VTBR;D;20191022;000000;0.04397;0.04397;0.04332;0.0437;23986860000;0
VTBR;D;20191023;000000;0.043655;0.04366;0.04228;0.0432;52946890000;0
VTBR;D;20191024;000000;0.04319;0.04319;0.04253;0.042855;28824840000;0
VTBR;D;20191025;000000;0.04286;0.0433;0.042375;0.042985;30165350000;0
VTBR;D;20191028;000000;0.04308;0.04354;0.042655;0.042825;22783580000;0
VTBR;D;20191029;000000;0.042825;0.04306;0.042595;0.04306;14475340000;0
VTBR;D;20191030;000000;0.04315;0.043875;0.042945;0.0435;35116580000;0
VTBR;D;20191031;000000;0.04359;0.04376;0.0427;0.04309;28055700000;0
VTBR;D;20191101;000000;0.043075;0.04333;0.04282;0.043145;16201530000;0
VTBR;D;20191105;000000;0.0437;0.0441;0.0434;0.044025;30721450000;0
VTBR;D;20191106;000000;0.044025;0.04468;0.0438;0.0442;89818010000;0
VTBR;D;20191107;000000;0.044035;0.04475;0.043605;0.0443;50741450000;0
VTBR;D;20191108;000000;0.044165;0.04625;0.04381;0.046;100806820000;0
VTBR;D;20191111;000000;0.046075;0.04734;0.045675;0.04695;95332660000;0
VTBR;D;20191112;000000;0.046995;0.048;0.046595;0.047;75167860000;0
VTBR;D;20191113;000000;0.046835;0.048;0.04595;0.04733;71195710000;0
VTBR;D;20191114;000000;0.0475;0.04788;0.046465;0.047065;47914520000;0
VTBR;D;20191115;000000;0.04706;0.047145;0.04653;0.04692;23204580000;0
VTBR;D;20191118;000000;0.046755;0.04722;0.04614;0.0462;24715930000;0
VTBR;D;20191119;000000;0.04626;0.04695;0.0461;0.04646;22817710000;0
VTBR;D;20191120;000000;0.04614;0.04645;0.045735;0.046;25076850000;0
VTBR;D;20191121;000000;0.0459;0.046375;0.04556;0.045995;21408010000;0
VTBR;D;20191122;000000;0.046035;0.04636;0.04592;0.04619;14648100000;0
VTBR;D;20191125;000000;0.04623;0.04659;0.0461;0.04625;10532000000;0
VTBR;D;20191126;000000;0.0463;0.046365;0.045705;0.045875;21916290000;0
VTBR;D;20191127;000000;0.04587;0.046;0.045755;0.0458;10459450000;0
VTBR;D;20191128;000000;0.04581;0.045935;0.0453;0.04543;18181300000;0
VTBR;D;20191129;000000;0.04536;0.04568;0.04509;0.04533;20112070000;0
VTBR;D;20191202;000000;0.0455;0.04563;0.044765;0.044915;25424410000;0
VTBR;D;20191203;000000;0.044865;0.044965;0.044015;0.044245;29181220000;0
VTBR;D;20191204;000000;0.04413;0.044785;0.043905;0.044595;20635620000;0
VTBR;D;20191205;000000;0.044685;0.044845;0.04427;0.044715;11720720000;0
VTBR;D;20191206;000000;0.044715;0.045275;0.04462;0.045275;16962870000;0
VTBR;D;20191209;000000;0.04527;0.04545;0.044815;0.04545;18242500000;0
VTBR;D;20191210;000000;0.04522;0.04565;0.044965;0.04517;17959850000;0
VTBR;D;20191211;000000;0.045185;0.045485;0.0451;0.045305;12330540000;0
VTBR;D;20191212;000000;0.045355;0.04545;0.045075;0.045355;16774560000;0
VTBR;D;20191213;000000;0.045475;0.04656;0.0454;0.04635;43271730000;0
VTBR;D;20191216;000000;0.04638;0.046985;0.04635;0.04651;27047280000;0
VTBR;D;20191217;000000;0.04662;0.046785;0.04642;0.04655;14654050000;0
VTBR;D;20191218;000000;0.04654;0.047;0.04619;0.04692;22032700000;0
VTBR;D;20191219;000000;0.04684;0.047215;0.046;0.046515;34847580000;0
VTBR;D;20191220;000000;0.04661;0.046695;0.04611;0.0463;17237600000;0
VTBR;D;20191223;000000;0.046305;0.046655;0.046305;0.046505;11769950000;0
VTBR;D;20191224;000000;0.04668;0.046705;0.0463;0.04635;9577350000;0
VTBR;D;20191225;000000;0.0464;0.046485;0.04593;0.04598;12430690000;0
VTBR;D;20191226;000000;0.045995;0.04616;0.04587;0.046;10110880000;0
VTBR;D;20191227;000000;0.0461;0.04617;0.045755;0.04588;15598600000;0
VTBR;D;20191230;000000;0.04599;0.04619;0.045865;0.0459;11859280000;0
VTBR;D;20200103;000000;0.046145;0.04634;0.045995;0.04624;11909550000;0
VTBR;D;20200106;000000;0.04611;0.046195;0.04593;0.04611;8017580000;0
VTBR;D;20200108;000000;0.04621;0.047;0.0462;0.046525;28820270000;0
VTBR;D;20200109;000000;0.04683;0.0473;0.046575;0.047075;29512690000;0
VTBR;D;20200110;000000;0.04715;0.04789;0.047005;0.0476;29926040000;0
VTBR;D;20200113;000000;0.0477;0.04825;0.04761;0.04806;32648660000;0
VTBR;D;20200114;000000;0.04815;0.048425;0.0471;0.04726;39584050000;0
VTBR;D;20200115;000000;0.04722;0.04815;0.0467;0.046805;59834060000;0
VTBR;D;20200116;000000;0.04702;0.047825;0.047;0.047825;30869390000;0
VTBR;D;20200117;000000;0.04781;0.0482;0.0477;0.048035;28034470000;0
VTBR;D;20200120;000000;0.048245;0.04884;0.048;0.048015;44846630000;0
VTBR;D;20200121;000000;0.048015;0.05025;0.047415;0.04981;156573160000;0
VTBR;D;20200122;000000;0.0499;0.05025;0.048885;0.04897;51858400000;0
VTBR;D;20200123;000000;0.048595;0.04945;0.0482;0.0485;43270260000;0
VTBR;D;20200124;000000;0.04877;0.049115;0.048;0.048;39924570000;0
VTBR;D;20200127;000000;0.0475;0.04767;0.04625;0.04682;50776730000;0
VTBR;D;20200128;000000;0.04712;0.047295;0.046425;0.0472;26075830000;0
VTBR;D;20200129;000000;0.04735;0.04778;0.047;0.04754;34516560000;0
VTBR;D;20200130;000000;0.047325;0.047735;0.04701;0.047045;22479350000;0
VTBR;D;20200131;000000;0.04741;0.04756;0.0464;0.0464;30120300000;0
VTBR;D;20200203;000000;0.046;0.046565;0.045835;0.04615;29255480000;0
VTBR;D;20200204;000000;0.04636;0.047435;0.04633;0.047255;38560410000;0
VTBR;D;20200205;000000;0.047325;0.048175;0.047025;0.04768;39548110000;0
VTBR;D;20200206;000000;0.048;0.04835;0.04771;0.048075;30435590000;0
VTBR;D;20200207;000000;0.04804;0.04823;0.0474;0.04809;17589390000;0
VTBR;D;20200210;000000;0.0482;0.0485;0.0474;0.0474;34916240000;0
VTBR;D;20200211;000000;0.0476;0.04779;0.04742;0.04744;28048400000;0
VTBR;D;20200212;000000;0.0475;0.04805;0.04745;0.04787;19686100000;0
VTBR;D;20200213;000000;0.04778;0.04836;0.047585;0.048;28699430000;0
VTBR;D;20200214;000000;0.048105;0.04825;0.047735;0.047885;11631800000;0
VTBR;D;20200217;000000;0.048095;0.04818;0.04788;0.048095;9212240000;0
VTBR;D;20200218;000000;0.047925;0.047995;0.0472;0.047205;23776690000;0
VTBR;D;20200219;000000;0.04742;0.04758;0.04728;0.04747;13813580000;0
VTBR;D;20200220;000000;0.0476;0.047785;0.04751;0.04751;12629910000;0
VTBR;D;20200221;000000;0.047375;0.0481;0.0472;0.04796;19858660000;0
VTBR;D;20200225;000000;0.04737;0.048275;0.04722;0.047295;53161810000;0
VTBR;D;20200226;000000;0.04705;0.04774;0.04652;0.04723;52366390000;0
VTBR;D;20200227;000000;0.046945;0.04713;0.04531;0.04539;46448270000;0
VTBR;D;20200228;000000;0.0442;0.044495;0.04243;0.04333;89304060000;0
VTBR;D;20200302;000000;0.04417;0.04444;0.042615;0.043;64404120000;0
VTBR;D;20200303;000000;0.04373;0.04419;0.042835;0.043255;50770690000;0
VTBR;D;20200304;000000;0.042835;0.0438;0.0427;0.043155;28914560000;0
VTBR;D;20200305;000000;0.043575;0.04378;0.042925;0.04307;25439920000;0
VTBR;D;20200306;000000;0.0426;0.0426;0.040835;0.04122;62608260000;0
VTBR;D;20200310;000000;0.0371;0.0397;0.03478;0.03745;101031410000;0
VTBR;D;20200311;000000;0.0383;0.0383;0.03617;0.036355;58794660000;0
VTBR;D;20200312;000000;0.034995;0.034995;0.030735;0.03112;147127700000;0
VTBR;D;20200313;000000;0.031755;0.032995;0.0312;0.031575;130916070000;0
VTBR;D;20200316;000000;0.03033;0.030945;0.028755;0.03015;118854640000;0
VTBR;D;20200317;000000;0.03022;0.03144;0.028905;0.029735;90650580000;0
