<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
GMKN;D;20201224;000000;23380;23442;23126;23220;108829;0
GMKN;D;20201225;000000;23218;23372;23152;23340;48444;0
GMKN;D;20201228;000000;23388;23730;23372;23620;136335;0
GMKN;D;20201229;000000;23700;23848;23508;23528;155817;0
GMKN;D;20201230;000000;23640;23794;23352;23682;122370;0
GMKN;D;20210104;000000;23820;24584;23812;24314;267047;0
GMKN;D;20210105;000000;24304;24698;24116;24676;211539;0
GMKN;D;20210106;000000;24660;25088;24590;25024;239292;0
GMKN;D;20210108;000000;25608;26708;25552;26544;621784;0
GMKN;D;20210111;000000;26300;27144;26008;26290;597993;0
GMKN;D;20210112;000000;26460;26620;25636;25934;390870;0
GMKN;D;20210113;000000;25934;26142;25430;25976;256299;0
GMKN;D;20210114;000000;25904;26540;25728;26432;318172;0
GMKN;D;20210115;000000;26154;26332;25612;25796;233413;0
GMKN;D;20210118;000000;25700;25980;25458;25874;216668;0
GMKN;D;20210119;000000;26000;26190;25728;25826;193506;0
GMKN;D;20210120;000000;25950;26654;25814;26550;242917;0
GMKN;D;20210121;000000;26782;26936;26060;26538;329399;0
GMKN;D;20210122;000000;26378;26378;25670;26172;338659;0
GMKN;D;20210125;000000;26300;26424;25740;25982;261504;0
GMKN;D;20210126;000000;25752;26024;25614;25768;179508;0
GMKN;D;20210127;000000;25900;25918;24826;24996;423721;0
GMKN;D;20210128;000000;24882;25280;24776;25230;280564;0
GMKN;D;20210129;000000;25050;25112;24250;24364;354521;0
GMKN;D;20210201;000000;24588;24948;24438;24866;288509;0
GMKN;D;20210202;000000;24994;25194;24682;24770;222485;0
GMKN;D;20210203;000000;24820;25488;24564;25312;318413;0
GMKN;D;20210204;000000;25350;25862;25240;25766;285893;0
GMKN;D;20210205;000000;25820;25940;24828;25478;601830;0
GMKN;D;20210208;000000;25478;25820;25466;25804;207758;0
GMKN;D;20210209;000000;25834;25990;25226;25458;285889;0
GMKN;D;20210210;000000;25376;25740;25028;25342;308827;0
GMKN;D;20210211;000000;25366;25694;25100;25432;212661;0
GMKN;D;20210212;000000;25388;25444;24878;25390;227908;0
GMKN;D;20210215;000000;25436;26370;25436;26328;303494;0
GMKN;D;20210216;000000;26370;26520;25972;26208;284086;0
GMKN;D;20210217;000000;26182;26682;26130;26488;300735;0
GMKN;D;20210218;000000;26528;26824;26332;26702;321684;0
GMKN;D;20210219;000000;26642;28224;26530;28130;576662;0
GMKN;D;20210220;000000;27868;28000;26730;27088;495926;0
GMKN;D;20210222;000000;26900;27038;25800;26156;1026319;0
GMKN;D;20210224;000000;25802;26308;24224;24846;1030385;0
GMKN;D;20210225;000000;24800;25132;23200;23204;1718063;0
GMKN;D;20210226;000000;23082;23870;22760;23502;1087035;0
GMKN;D;20210301;000000;23778;24392;23328;24268;740109;0
GMKN;D;20210302;000000;24188;24378;23550;23774;579228;0
GMKN;D;20210303;000000;23812;23932;23156;23304;727473;0
GMKN;D;20210304;000000;23152;23180;22132;22172;1096690;0
GMKN;D;20210305;000000;22316;22450;21866;22348;777434;0
GMKN;D;20210309;000000;22342;23248;22270;22954;802826;0
GMKN;D;20210310;000000;22846;23558;22714;23164;590705;0
GMKN;D;20210311;000000;23328;23456;23092;23396;408840;0
GMKN;D;20210312;000000;23448;23750;23224;23746;407833;0
GMKN;D;20210315;000000;23730;24498;23730;24114;618546;0
GMKN;D;20210316;000000;24084;24138;22276;22846;1627466;0
GMKN;D;20210317;000000;22820;23100;22304;22878;809215;0
GMKN;D;20210318;000000;22960;23240;22502;22596;634176;0
GMKN;D;20210319;000000;22600;22900;22432;22686;364317;0
GMKN;D;20210322;000000;22690;22794;22492;22766;202295;0
GMKN;D;20210323;000000;22698;22770;22210;22238;385657;0
GMKN;D;20210324;000000;22200;22256;21214;21326;994648;0
GMKN;D;20210325;000000;21260;21474;20974;21252;519680;0
GMKN;D;20210326;000000;21360;22236;21314;22206;600725;0
GMKN;D;20210329;000000;22222;23540;22222;23116;1240474;0
GMKN;D;20210330;000000;23250;23498;22784;23172;532021;0
GMKN;D;20210331;000000;23284;23844;23182;23704;652244;0
GMKN;D;20210401;000000;23804;24136;23650;23776;486770;0
GMKN;D;20210402;000000;23894;23944;23740;23860;136955;0
GMKN;D;20210405;000000;23900;23912;23362;23736;291564;0
GMKN;D;20210406;000000;23800;23878;23172;23180;380921;0
GMKN;D;20210407;000000;23030;23820;22852;23602;545222;0
GMKN;D;20210408;000000;23670;23980;23580;23924;378770;0
GMKN;D;20210409;000000;23924;24568;23802;24410;1018068;0
GMKN;D;20210412;000000;24400;25578;24246;25432;958864;0
GMKN;D;20210413;000000;25538;25678;25120;25384;497190;0
GMKN;D;20210414;000000;25470;25524;24790;24886;395273;0
GMKN;D;20210415;000000;24750;25198;24562;25112;447158;0
GMKN;D;20210416;000000;25190;25536;25124;25480;343326;0
GMKN;D;20210419;000000;25546;25650;25186;25240;270607;0
GMKN;D;20210420;000000;25262;25458;25022;25202;347344;0
GMKN;D;20210421;000000;25326;25430;25038;25308;299617;0
GMKN;D;20210422;000000;25330;25900;25262;25690;478523;0
